Matricule;TrainingName;Date;Sequence;SequenceTime;CenterEyePosX;CenterEyePosY;CenterEyePosZ;CenterEyeRotX;CenterEyeRotY;CenterEyeRotZ;CenterEyeRotW;LeftHandPosX;LeftHandPosY;LeftHandPosZ;LeftHandRotX;LeftHandRotY;LeftHandRotZ;LeftHandRotW;RightHandPosX;RightHandPosY;RightHandPosZ;RightHandRotX;RightHandRotY;RightHandRotZ;RightHandRotW
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,75999981537461;-0,006898664;1,696435;0,7704495;-0,001975674;-0,3531108;-0,03137193;0,9350533;-0,1115886;1,114683;0,8769836;0,3289888;-0,1678702;0,1085953;0,9229263;-0,000499133;1,284841;0,9015119;-0,009722326;0,1841175;0,05157011;-0,9815024
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,77999981492758;-0,005851883;1,696473;0,7705058;-0,002163779;-0,3512076;-0,03223738;0,93574;-0,1103611;1,114793;0,8773054;0,3291859;-0,1660719;0,1067099;0,9234012;0,0004406814;1,28504;0,9016356;-0,009396151;0,1826594;0,05201807;-0,9817542
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,79999981448054;-0,00539626;1,696467;0,7704116;-0,002201795;-0,3504689;-0,03237439;0,9360121;-0,1098902;1,114896;0,8773795;0,3293075;-0,1652512;0,1064392;0,9235364;0,0008959174;1,28516;0,9017183;-0,009355716;0,1818681;0,05224894;-0,9818893
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,81999981403351;-0,004623663;1,696445;0,7701374;-0,00216665;-0,3495793;-0,03228122;0,9363481;-0,1088892;1,11511;0,8776075;0,3292819;-0,1634674;0,1059571;0,9239183;0,001836;1,285542;0,9018348;-0,0091433;0,1805665;0,05297426;-0,9820926
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,83999981358647;-0,004250665;1,696449;0,7699549;-0,002128896;-0,3492867;-0,03226544;0,9364578;-0,108367;1,115207;0,8777291;0,329046;-0,1624891;0,1051662;0,9242652;0,002249753;1,285744;0,9018276;-0,008756276;0,180104;0,05329426;-0,9821638
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,85999981313944;-0,003655884;1,696558;0,769505;-0,002303102;-0,3490781;-0,03250546;0,9365269;-0,1077858;1,115313;0,8779005;0,3288778;-0,1615223;0,1042814;0,9245947;0,003017895;1,286146;0,9017757;-0,007715121;0,179417;0,05330563;-0,9822977
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,8799998126924;-0,003354676;1,69663;0,7692506;-0,002608121;-0,3492122;-0,03249799;0,9364763;-0,1076023;1,115319;0,8779781;0,3290728;-0,1613394;0,1042251;0,9245636;0,003471691;1,286411;0,9017436;-0,007165149;0,1788114;0,05351777;-0,9824007
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,89999981224537;-0,003128846;1,696714;0,7689797;-0,002877569;-0,3492311;-0,03244713;0,9364703;-0,1074214;1,115374;0,8780552;0,3291111;-0,1612149;0,1041833;0,9245765;0,003931174;1,286692;0,9017172;-0,006673397;0,1780832;0,05389167;-0,9825159
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,91999981179833;-0,002738987;1,696831;0,7682902;-0,003257214;-0,3493744;-0,03239013;0,9364176;-0,1069636;1,115698;0,8782341;0,328492;-0,1607331;0,1037084;0,9249337;0,004590495;1,287098;0,9016439;-0,005819796;0,177244;0,05426015;-0,9826528
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,9399998113513;-0,002531569;1,696902;0,7679168;-0,003518368;-0,3496031;-0,03206799;0,9363424;-0,1066938;1,115877;0,8783291;0,3281401;-0,1602573;0,1034443;0,9251708;0,004845455;1,287239;0,901594;-0,005554965;0,1770459;0,05426947;-0,9826896
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,95999981090426;-0,00222091;1,697121;0,7670656;-0,00437;-0,3499615;-0,03137171;0,9362285;-0,1062582;1,116177;0,8784445;0,3275748;-0,1594872;0,1031135;0,925541;0,005458301;1,287592;0,9014587;-0,005040203;0,1763688;0,05451125;-0,9828007
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,97999981045723;-0,002140663;1,697273;0,7665529;-0,004870919;-0,3500132;-0,03143857;0,9362044;-0,106124;1,116346;0,8784868;0,3272883;-0,1594114;0,1029336;0,9256755;0,005727822;1,287754;0,9013791;-0,004704714;0,1759981;0,05461089;-0,9828633
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;4,99999981001019;-0,002011766;1,697628;0,7655004;-0,006163898;-0,3504406;-0,03129107;0,9360419;-0,1058906;1,116694;0,8785569;0,3267211;-0,159251;0,1028106;0,9259171;0,006137731;1,287948;0,9011335;-0,004172264;0,175429;0,05464896;-0,9829654
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,01999980956316;-0,001969802;1,697762;0,7649145;-0,006799812;-0,3505939;-0,03108743;0,9359868;-0,1057542;1,116848;0,8785611;0,326385;-0,1589528;0,1029921;0,9260667;0,006311424;1,288021;0,90102;-0,004028744;0,1751677;0,05464339;-0,9830129
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,03999980911613;-0,001934443;1,697886;0,7643427;-0,007382347;-0,3508973;-0,03070477;0,9358813;-0,1056583;1,116966;0,8785483;0,3261102;-0,1587473;0,1031382;0,9261824;0,006445512;1,288079;0,9009207;-0,003919454;0,1749485;0,0546454;-0,9830521
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,05999980866909;-0,001963213;1,698158;0,7631351;-0,008387643;-0,3514395;-0,03020851;0,9356856;-0,1055905;1,11717;0,8785816;0,3255926;-0,1587269;0,1031408;0,9263678;0,006675374;1,288222;0,9006285;-0,003809244;0,1746756;0,05480962;-0,983092
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,07999980822206;-0,002007113;1,698306;0,7624543;-0,008865665;-0,3516864;-0,02999533;0,9355952;-0,1056036;1,117296;0,8785723;0,3252904;-0,1588877;0,1030344;0,9264582;0,006753249;1,288294;0,9004536;-0,003756812;0,1745555;0,05499019;-0,9831035
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,09999980777502;-0,002153249;1,698639;0,7611216;-0,01016836;-0,352428;-0,02907931;0,9353318;-0,1056281;1,117527;0,8783996;0,3245413;-0,1590463;0,1031542;0,9266803;0,006820165;1,288417;0,900084;-0,003677115;0,1746527;0,05486583;-0,9830934
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,11999980732799;-0,002280455;1,698816;0,7604003;-0,01072725;-0,352927;-0,0285952;0,9351524;-0,1056486;1,117694;0,878202;0,3241177;-0,1590507;0,1034643;0,9267932;0,006822389;1,288496;0,8998427;-0,003568752;0,1748139;0,05478529;-0,9830697
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,13999980688095;-0,002624873;1,699114;0,7587259;-0,01201373;-0,3542381;-0,02769669;0,9346678;-0,1058166;1,117957;0,8777505;0,3234734;-0,1595254;0,103829;0,926896;0,006758081;1,288748;0,8992115;-0,003013123;0,1749843;0,05476427;-0,9830424
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,15999980643392;-0,002826603;1,699297;0,757866;-0,0127245;-0,3552376;-0,02722031;0,934293;-0,1059224;1,118061;0,8775721;0,3231347;-0,1598322;0,1038583;0,926958;0,006684773;1,288894;0,8988993;-0,002698226;0,1750887;0,0547346;-0,9830264
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,17999980598688;-0,0030814;1,699491;0,7568948;-0,01346077;-0,3561474;-0,02673604;0,9339502;-0,1060619;1,118224;0,8773251;0,3226211;-0,1601477;0,1038991;0,9270779;0,00656754;1,289036;0,8985841;-0,002406035;0,1753142;0,05469891;-0,982989
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,19999980553985;-0,003713641;1,699792;0,7549344;-0,01504952;-0,358728;-0,02573537;0,932966;-0,1065668;1,118803;0,8767431;0,3212354;-0,1607593;0,1047194;0,9273609;0,006163994;1,28939;0,8978406;-0,001762567;0,1762699;0,05441143;-0,9828353
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,21999980509281;-0,004076253;1,699922;0,7539116;-0,01592899;-0,3600793;-0,02515617;0,9324465;-0,1068686;1,119047;0,8764255;0,3205577;-0,1611579;0,1053634;0,9274532;0,00592168;1,28966;0,8974179;-0,001170643;0,1768008;0,05426571;-0,9827489
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,23999980464578;-0,004822762;1,700306;0,7516683;-0,01754016;-0,3630339;-0,02398574;0,9313021;-0,1075757;1,119579;0,8758141;0,3190924;-0,1619483;0,1070856;0,9276236;0,00547426;1,290266;0,8966854;-5,481206E-05;0,1778045;0,054267;-0,9825684
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,25999980419874;-0,005213912;1,700498;0,7505238;-0,01841601;-0,3646152;-0,02334663;0,9306834;-0,1082022;1,120083;0,8754387;0,3178279;-0,1627127;0,1093365;0,9276614;0,005199011;1,290549;0,8963687;0,0002262015;0,1784113;0,05447693;-0,9824468
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,27999980375171;-0,006053539;1,700862;0,7481201;-0,0202244;-0,3679616;-0,02201753;0,9293603;-0,1093389;1,12107;0,8748704;0,3146394;-0,1639893;0,1144842;0,9279025;0,004591456;1,291046;0,8958262;0,0006477572;0,179617;0,0547759;-0,9822103
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,29999980330467;-0,006491171;1,701105;0,7468661;-0,02097261;-0,3696268;-0,02138812;0,9286973;-0,1098984;1,12161;0,8746264;0,3125976;-0,164481;0,1171644;0,9281709;0,004252508;1,291241;0,8955928;0,001029501;0,1802455;0,05469947;-0,9820991
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,31999980285764;-0,007387809;1,701483;0,7443841;-0,0228838;-0,3731049;-0,02012512;0,9272885;-0,1112756;1,123092;0,8742559;0,3077559;-0,1646706;0,1259893;0,9285993;0,003587095;1,291535;0,8952582;0,001577765;0,1815058;0,0546163;-0,9818708
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,3399998024106;-0,007814862;1,701686;0,7431656;-0,02380888;-0,3748496;-0,01940835;0,9265766;-0,1120723;1,123999;0,8741063;0,304783;-0,1643465;0,1329089;0,9286726;0,003287667;1,291662;0,8951734;0,00177528;0,1820067;0,05460143;-0,9817786
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,35999980196357;-0,008229998;1,701923;0,7419314;-0,02463652;-0,3765174;-0,01885363;0,92589;-0,1129694;1,125124;0,8739719;0,3007176;-0,163416;0,1434015;0,9286012;0,003063979;1,291821;0,8951089;0,00217529;0,1823359;0,05471646;-0,9817103
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,37999980151653;-0,009092968;1,702376;0,7394945;-0,02652724;-0,3796191;-0,01814344;0,9245845;-0,1146607;1,127143;0,8736755;0,2946168;-0,1604895;0,1634569;0,9277532;0,00273376;1,292187;0,8951387;0,002566062;0,1830593;0,05562905;-0,9815234
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,3999998010695;-0,009525675;1,702686;0,7382623;-0,02768638;-0,3810138;-0,01780373;0,9239832;-0,1155354;1,128029;0,8735883;0,2932488;-0,1598019;0,171477;0,9268571;0,002583118;1,292355;0,8952997;0,002272878;0,1833974;0,0565472;-0,9814085
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,41999980062246;-0,01037087;1,703267;0,7359266;-0,03009632;-0,3837438;-0,01680486;0,9227961;-0,1174975;1,130124;0,8733027;0,2908225;-0,1569397;0,1904296;0,9244072;0,002258733;1,292807;0,8960136;-0,0008156188;0,1848916;0,0609775;-0,9808651
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,43999980017543;-0,01075083;1,703413;0,7347734;-0,03121315;-0,3850045;-0,01625744;0,9222435;-0,1185909;1,131181;0,8729863;0,2882504;-0,1551353;0,1995475;0,9235939;0,002188493;1,293054;0,8966348;-0,004896497;0,1862666;0,06588067;-0,9802758
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,45999979972839;-0,01153262;1,70372;0,7325275;-0,03270391;-0,3871762;-0,01531556;0,9212983;-0,120895;1,132761;0,8723429;0,2835175;-0,1557437;0,2051423;0,9237307;0,002205763;1,29336;0,8976223;-0,01286778;0,1886035;0,07418069;-0,9791632
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,47999979928136;-0,01192594;1,703882;0,7313662;-0,0333353;-0,3881503;-0,014707;0,9208755;-0,1220997;1,133544;0,8720089;0,2809804;-0,1570524;0,2060413;0,9240842;0,002225148;1,293545;0,8980587;-0,01594144;0,189515;0,07751009;-0,9786839
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,49999979883432;-0,01230251;1,704009;0,7303152;-0,03407124;-0,3891737;-0,01401481;0,9204274;-0,1234915;1,134412;0,8716194;0,2774412;-0,1589484;0,2080407;0,9243814;0,002256678;1,293737;0,8984414;-0,01726583;0,1896697;0,07938095;-0,9784815
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,51999979838729;-0,01305882;1,704275;0,7281697;-0,03539776;-0,3912725;-0,01272004;0,919506;-0,1262673;1,135996;0,8707731;0,2701901;-0,1626238;0,2165584;0,9239336;0,002321461;1,294254;0,8989571;-0,01660824;0,1888688;0,08071171;-0,9785389
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,53999979794025;-0,01346678;1,704421;0,7270678;-0,03597913;-0,3921752;-0,01219239;0,9191058;-0,1275011;1,136505;0,8703099;0,2681961;-0,1641385;0,2201252;0,9234037;0,002306651;1,294584;0,8990759;-0,01597732;0,1888851;0,08103298;-0,9785197
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,55999979749322;-0,01422004;1,704686;0,7249695;-0,03749744;-0,394136;-0,01081311;0,9182232;-0,1299285;1,137209;0,869255;0,2671291;-0,1664742;0,2243902;0,9222676;0,002299909;1,295289;0,8990247;-0,01582648;0,1899969;0,08153548;-0,9782652
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,57999979704618;-0,0146094;1,704838;0,7239277;-0,03828333;-0,3952109;-0,01006632;0,9177371;-0,1313819;1,137719;0,8686794;0,2651503;-0,1676213;0,229907;0,9212715;0,002414236;1,295754;0,8989697;-0,01579181;0,1902016;0,08238164;-0,978155
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,59999979659915;-0,0153064;1,705074;0,7218653;-0,03986127;-0,3972898;-0,009050302;0,9167824;-0,1341166;1,138462;0,867465;0,2615826;-0,1693156;0,2438795;0,9183843;0,00265939;1,296596;0,8988103;-0,0144883;0,1895758;0,0833481;-0,9782148
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,61999979615211;-0,0156546;1,705153;0,7208821;-0,04056063;-0,3982663;-0,008707988;0,9163313;-0,135352;1,138611;0,8668317;0,2605309;-0,1702014;0,24859;0,9172558;0,002674688;1,296826;0,8986437;-0,013516;0,1893201;0,0827944;-0,9783253
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,63999979570508;-0,01604374;1,705245;0,7198915;-0,04115114;-0,3991609;-0,008058219;0,9159216;-0,1365174;1,138655;0,8661889;0,2596796;-0,171501;0,2511068;0,9165694;0,002642447;1,297026;0,8984457;-0,01242334;0,1892642;0,08189045;-0,9784266
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,65999979525805;-0,01676146;1,705327;0,7180113;-0,04206636;-0,4011446;-0,00662288;0,9150244;-0,1384867;1,138217;0,8648365;0,2595414;-0,1753366;0,2488942;0,9164863;0,002670301;1,297594;0,8980349;-0,01053361;0,1892073;0,08048696;-0,9785763
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,67999979481101;-0,0171256;1,705346;0,7170472;-0,04221833;-0,4019547;-0,006043483;0,9146659;-0,1391318;1,137614;0,8641239;0,2610635;-0,1773793;0,2433023;0,9171622;0,002729362;1,297778;0,897893;-0,01047658;0,1890056;0,0804615;-0,978618
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,69999979436398;-0,01774214;1,705484;0,7151889;-0,04259031;-0,4036825;-0,005006124;0,9138936;-0,1406536;1,136814;0,8626158;0,2620968;-0,1816166;0,2370127;0,917685;0,002896097;1,298148;0,897536;-0,01013667;0,1885394;0,08056608;-0,9787029
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,71999979391694;-0,01805148;1,705545;0,7143337;-0,04286936;-0,4046502;-0,004311575;0,913456;-0,1414428;1,1365;0,8618048;0,2617397;-0,1839708;0,237034;0,9173123;0,002955578;1,298346;0,8972381;-0,009508242;0,1882406;0,0803063;-0,978788
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,73999979346991;-0,01865757;1,705576;0,7125947;-0,04347032;-0,4062644;-0,003330156;0,912715;-0,1423696;1,135769;0,8601332;0,2617994;-0,1867143;0,2409129;0,9157292;0,002938638;1,298518;0,8966787;-0,008815812;0,1882556;0,0796589;-0,9788445
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,75999979302287;-0,01895411;1,705603;0,7117552;-0,04373431;-0,4069401;-0,002914721;0,9124026;-0,1424846;1,135442;0,8593327;0,2621313;-0,1871608;0,241415;0,9154108;0,00292726;1,298512;0,8964565;-0,008869562;0,1884093;0,07952844;-0,9788251
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,77999979257584;-0,01947442;1,70562;0,7101824;-0,04437741;-0,4080516;-0,001892397;0,9118778;-0,142184;1,134788;0,8578256;0,2629355;-0,1880272;0,2388955;0,9156635;0,00293513;1,298409;0,8960178;-0,009105857;0,1881736;0,07925296;-0,9788907
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,7999997921288;-0,01970826;1,705619;0,7093831;-0,04464691;-0,40837;-0,001463121;0,9117228;-0,1416531;1,134412;0,8571545;0,2635197;-0,1880514;0,236835;0,9160258;0,002891539;1,298333;0,895731;-0,009186731;0,1880706;0,07901686;-0,9789287
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,81999979168177;-0,01989625;1,705622;0,7086581;-0,04506425;-0,4087016;-0,001013128;0,9115543;-0,1412754;1,134074;0,8564373;0,2638378;-0,1879045;0,236381;0,9160817;0,002822774;1,298248;0,8954535;-0,009282012;0,1880697;0,07874736;-0,9789497
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,83999979123473;-0,02025374;1,705684;0,7072818;-0,04577058;-0,4090189;-7,94679E-05;0,9113774;-0,1402388;1,133425;0,8552449;0,2643045;-0,1868887;0,2377822;0,9157922;0,002500847;1,297835;0,894581;-0,009538716;0,1887623;0,07780375;-0,9788893
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,8599997907877;-0,02040675;1,705729;0,7066072;-0,04608145;-0,4090538;0,0003098007;0,9113459;-0,1395882;1,133051;0,8546983;0,2648854;-0,1863938;0,2379891;0,9156715;0,002247043;1,297499;0,8941062;-0,009741507;0,18919;0,0771205;-0,9788589
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,87999979034066;-0,02059923;1,705858;0,7053741;-0,04690714;-0,4086316;0,0009549465;0,9114927;-0,137598;1,132235;0,8537207;0,2663849;-0,1847313;0,2352007;0,9162937;0,001694504;1,296791;0,8931763;-0,01015528;0,1898035;0,07603236;-0,978821
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,89999978989363;-0,0205892;1,705973;0,7047918;-0,04749253;-0,4082856;0,001273835;0,9116172;-0,1366146;1,13187;0,853381;0,2669408;-0,1836731;0,2336077;0,916752;0,001390642;1,296396;0,8927147;-0,01018917;0,1902304;0,07568733;-0,9787645
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,91999978944659;-0,02055434;1,706258;0,7037927;-0,04868766;-0,4069227;0,001829142;0,9121624;-0,1344799;1,130937;0,8529568;0,2685745;-0,1817288;0,2309007;0,917348;0,000459075;1,295144;0,8916702;-0,011749;0,1917483;0,07417207;-0,9785668
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,93999978899956;-0,02052841;1,706357;0,7034051;-0,04930711;-0,4059246;0,002137218;0,912573;-0,1332845;1,13037;0,8528709;0,269994;-0,1806581;0,2283684;0,9177765;-0,0001195651;1,294375;0,8910875;-0,013117;0,1926005;0,0733536;-0,9784439
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,95999978855252;-0,02047944;1,70647;0,703041;-0,0498641;-0,4048395;0,002642086;0,9130234;-0,1319955;1,129736;0,8528272;0,2718829;-0,17915;0,2246168;0,9184402;-0,0006382838;1,293752;0,890527;-0,01412927;0,1933208;0,07274773;-0,9783329
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,97999978810549;-0,02035021;1,706781;0,7024577;-0,05109122;-0,402263;0,003786501;0,9140896;-0,1296306;1,128274;0,8527204;0,2767416;-0,1763739;0,2161633;0,9195541;-0,001863221;1,292324;0,8891166;-0,01521483;0,1949185;0,07080368;-0,9781423
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;5,99999978765845;-0,0202427;1,706908;0,7022699;-0,05173276;-0,4008718;0,004055426;0,9146634;-0,1286827;1,127627;0,8526145;0,279065;-0,175531;0,2126008;0,9198438;-0,002560671;1,291454;0,8883463;-0,01551285;0,1957588;0,0693589;-0,9780732
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,01999978721142;-0,0200423;1,707183;0,7018954;-0,05292629;-0,3975273;0,004178124;0,9160532;-0,1272064;1,127078;0,8523655;0,2803116;-0,1743675;0,2114365;0,9199544;-0,004030792;1,289595;0,8867385;-0,01604413;0,1974479;0,06575751;-0,9779738
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,03999978676438;-0,01996934;1,707348;0,7016197;-0,05344841;-0,3958234;0,004416961;0,9167593;-0,1263905;1,126967;0,8522571;0,2801991;-0,1730383;0,2118218;0,9201509;-0,004849104;1,288556;0,8858047;-0,01620082;0,1983435;0,06332996;-0,9779503
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,05999978631735;-0,01966668;1,70754;0,7014783;-0,05405032;-0,3925483;0,004885321;0,9181288;-0,1243259;1,126741;0,852007;0,2808377;-0,1690942;0,2075524;0,9216613;-0,00644125;1,2866;0,883758;-0,01706159;0,1993575;0,05826524;-0,9780443
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,07999978587031;-0,01947482;1,707559;0,7014301;-0,05404088;-0,390713;0,004989661;0,9189113;-0,1233386;1,126606;0,8518863;0,2813386;-0,1675637;0,2027092;0,9228651;-0,007178646;1,285818;0,8825166;-0,01754838;0,2001165;0,05573879;-0,9780279
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,09999978542328;-0,01916886;1,707548;0,7013551;-0,05392998;-0,3872739;0,005116409;0,9203718;-0,1215891;1,126059;0,8516104;0,2832358;-0,1655454;0,1913279;0,9250762;-0,008210231;1,284971;0,879798;-0,01759682;0,2029388;0,05295433;-0,9776002
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,11999978497624;-0,0189957;1,707528;0,701358;-0,05403372;-0,385657;0,005369926;0,9210429;-0,1208425;1,125615;0,8514601;0,2851836;-0,1644865;0,1873941;0,9254718;-0,008570302;1,284796;0,8784297;-0,01731014;0,2043758;0,05311976;-0,9772969
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,13999978452921;-0,01880996;1,707479;0,7013856;-0,05410288;-0,3841452;0,005432926;0,9216701;-0,1201323;1,125118;0,8513148;0,2875164;-0,1632407;0,1842318;0,9256055;-0,008914212;1,284593;0,8771245;-0,01738626;0,2056113;0,05352232;-0,9770144
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,15999978408217;-0,01849525;1,707429;0,7013919;-0,05396504;-0,380986;0,005228595;0,9229897;-0,1188221;1,124009;0,8510321;0,2919667;-0,1604716;0,179945;0,92554;-0,00964025;1,284054;0,874669;-0,01924358;0,2083873;0,05425678;-0,9763507
08;Baseball Séquence 2D;2025-05-27-14-50-36;5;6,17999978363514;-0,01833446;1,707382;0,7014069;-0,05376611;-0,3795002;0,005328657;0,9236128;-0,1182798;1,123281;0,8508818;0,2947581;-0,1589966;0,1795395;0,9249883;-0,009970676;1,283778;0,8735117;-0,02016068;0,2095083;0,05430789;-0,9760894
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,4300000667572;-0,5092411;1,703707;0,5712718;-0,01698059;-0,2310089;-0,01205943;0,9727287;-0,6056371;1,103584;0,6437889;0,3575293;-0,1113246;0,142248;0,9162669;-0,4544928;1,291211;0,7023237;0,004505466;0,09443289;0,01892279;-0,9953412
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,45000006631017;-0,5094416;1,703699;0,5714456;-0,01697184;-0,2313456;-0,01205477;0,9726489;-0,605639;1,103573;0,6437113;0,3576496;-0,111385;0,1425034;0,916173;-0,454313;1,290934;0,7024993;0,003875829;0,09415475;0,01870783;-0,9953743
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,47000006586313;-0,5096297;1,703598;0,571775;-0,01689408;-0,2322287;-0,01206737;0,9724397;-0,6055329;1,103453;0,6434109;0,3581082;-0,1116075;0,1429673;0,9158946;-0,4540504;1,290671;0,7026777;0,003407298;0,0935894;0,01872493;-0,995429
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,4900000654161;-0,5096545;1,703502;0,5719242;-0,01665388;-0,2327195;-0,0119843;0,9723274;-0,6054357;1,103362;0,6432253;0,3583277;-0,1116352;0,1429093;0,9158143;-0,4539871;1,290667;0,7026564;0,003375038;0,0937571;0,01901076;-0,9954079
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,51000006496906;-0,509704;1,703357;0,5720763;-0,01626834;-0,2331717;-0,01208545;0,9722245;-0,6053213;1,103259;0,6430158;0,3585334;-0,111624;0,1427924;0,9157534;-0,4538746;1,290601;0,7027116;0,003349028;0,09373999;0,01914048;-0,9954071
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,53000006452203;-0,5097927;1,702983;0,5723358;-0,01526018;-0,2346455;-0,01195982;0,9718876;-0,6051512;1,103006;0,6424898;0,3592336;-0,1116429;0,1426784;0,9154944;-0,4536512;1,290446;0,7027904;0,003097472;0,0940156;0,019182;-0,9953811
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,55000006407499;-0,5097595;1,702751;0,572405;-0,01466137;-0,2355193;-0,01186597;0,9716867;-0,6051415;1,102912;0,6422425;0,3595034;-0,1117558;0,1427975;0,915356;-0,4535013;1,290369;0,7028735;0,002935296;0,09413771;0,01929945;-0,9953678
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,57000006362796;-0,5098798;1,702343;0,5725981;-0,01379591;-0,2370839;-0,01253189;0,9713104;-0,6051776;1,102715;0,6417172;0,3600628;-0,1118997;0,1430039;0,9150864;-0,4533278;1,290203;0,7030337;0,002585498;0,09420735;0,01951103;-0,995358
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,59000006318092;-0,51003;1,702166;0,5727196;-0,01329745;-0,2378862;-0,01275643;0,9711182;-0,6052154;1,102573;0,6413249;0,3606146;-0,1122257;0,1432643;0,9147885;-0,4532931;1,290134;0,7030825;0,00246244;0,09431681;0,01961163;-0,9953461
08;Baseball Séquence 2D;2025-05-27-14-50-36;6;3,61000006273389;-0,5103113;1,701765;0,5729647;-0,01221538;-0,2399337;-0,01242151;0,9706329;-0,6053433;1,102497;0,6407243;0,3611303;-0,1128689;0,1434544;0,914476;-0,4533561;1,290078;0,7031141;0,002228614;0,09510042;0,01954313;-0,9952733
