Sequence Name;Is Paused; Timeline;Time Since Level Load;Eye Gaze Valid;Eye Gaze Point X;Eye Gaze Point Y;Eye Gaze Vector X;Eye Gaze Vector Y; Gaze Point On Viewport X; Gaze Point On Viewport Y; Crosshair X; Crosshair Y; Screen Size X; Screen Size Y
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,96;168,0660;True;0,0212;-0,0045;-0,0695;0,1344;1,1376;0,6427;-44,32;124,66;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;0,98;168,0860;True;0,0204;-0,0045;-0,0692;0,1353;1,1247;0,6436;-44,70;125,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,00;168,1060;True;0,0334;-0,0042;-0,0813;0,1432;1,1165;0,6449;-43,87;133,38;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,02;168,1260;True;0,0271;-0,0042;-0,0860;0,1346;1,1001;0,6443;-53,95;125,15;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,04;168,1460;True;0,0293;-0,0041;-0,0909;0,1508;1,0940;0,6474;-56,38;140,77;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,06;168,1660;True;0,0153;-0,0044;-0,0955;0,1595;1,0759;0,6494;-73,44;148,95;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,08;168,1860;True;0,0106;-0,0045;-0,0942;0,1620;1,0666;0,6485;-76,64;151,27;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,10;168,2060;True;0,0056;-0,0045;-0,0928;0,1668;1,0579;0,6476;-79,82;155,83;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,12;168,2260;True;-0,0008;-0,0046;-0,0948;0,1693;1,0427;0,6468;-87,62;158,15;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,14;168,2460;True;-0,0009;-0,0047;-0,1077;0,1572;1,0271;0,6447;-99,46;146,45;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,16;168,2660;True;-0,0009;-0,0048;-0,1139;0,1673;1,0135;0,6444;-105,22;156,04;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,18;168,2860;True;-0,0010;-0,0050;-0,1366;0,1619;1,0001;0,6432;-126,11;150,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,20;168,3060;True;-0,0011;-0,0051;-0,1400;0,1609;0,9909;0,6425;-129,28;149,52;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,22;168,3260;True;-0,0012;-0,0052;-0,1476;0,1670;0,9841;0,6424;-136,27;155,28;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,24;168,3460;True;-0,0013;-0,0052;-0,1643;0,1649;0,9803;0,6421;-151,65;153,31;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,26;168,3660;True;-0,0014;-0,0053;-0,1698;0,1716;0,9846;0,6444;-156,78;159,62;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,28;168,3860;True;-0,0014;-0,0053;-0,1671;0,1705;0,9924;0,6471;-154,39;158,57;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,30;168,4060;True;-0,0014;-0,0053;-0,1700;0,1885;1,0015;0,6542;-156,97;175,86;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,32;168,4260;True;-0,0013;-0,0051;-0,1690;0,1965;1,0191;0,6645;-156,00;183,71;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,34;168,4460;True;-0,0012;-0,0050;-0,1603;0,2092;1,0346;0,6738;-147,95;196,08;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,36;168,4660;True;-0,0012;-0,0048;-0,1559;0,2238;1,0438;0,6798;-143,87;210,22;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,38;168,4860;True;-0,0010;-0,0047;-0,1532;0,2311;1,0470;0,6801;-141,30;217,38;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,40;168,5060;True;-0,0009;-0,0046;-0,1600;0,2395;1,0495;0,6796;-147,35;225,59;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,42;168,5260;True;-0,0008;-0,0046;-0,1341;0,2405;1,0588;0,6780;-123,57;226,53;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,44;168,5460;True;-0,0008;-0,0048;-0,1317;0,2416;1,0654;0,6786;-121,41;227,35;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,46;168,5660;True;-0,0007;-0,0050;-0,1109;0,2305;1,0767;0,6794;-102,19;216,54;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,48;168,5860;True;-0,0006;-0,0051;-0,0964;0,2258;1,0851;0,6816;-88,85;211,90;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,50;168,6060;True;0,0041;-0,0050;-0,0947;0,2287;1,0919;0,6846;-82,99;214,77;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,52;168,6260;True;-0,0004;-0,0049;-0,0853;0,2320;1,0939;0,6864;-78,54;217,99;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,54;168,6460;True;-0,0004;-0,0049;-0,0815;0,2389;1,0960;0,6898;-74,98;224,65;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,56;168,6660;True;-0,0004;-0,0049;-0,0817;0,2426;1,0970;0,6933;-75,14;228,22;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,58;168,6860;True;-0,0021;-0,0049;-0,0733;0,2432;1,1001;0,6963;-69,13;228,79;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,60;168,7060;True;-0,0021;-0,0047;-0,0744;0,2428;1,1004;0,6994;-70,07;228,55;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,62;168,7260;True;-0,0021;-0,0043;-0,0705;0,2458;1,1005;0,7106;-66,54;231,86;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,64;168,7460;True;-0,0022;-0,0042;-0,0633;0,2380;1,0990;0,7170;-59,97;224,50;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,66;168,7660;True;-0,0022;-0,0040;-0,0689;0,2453;1,0942;0,7276;-65,09;231,66;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,68;168,7860;True;-0,0023;-0,0039;-0,0639;0,2460;1,0911;0,7400;-60,63;232,45;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,70;168,8060;True;-0,0023;-0,0037;-0,0691;0,2551;1,0835;0,7460;-65,40;241,31;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,72;168,8260;True;-0,0023;-0,0037;-0,0663;0,2508;1,0742;0,7427;-62,88;237,30;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,74;168,8460;True;-0,0024;-0,0035;-0,0801;0,2581;1,0575;0,7375;-75,53;244,41;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,76;168,8660;True;-0,0025;-0,0036;-0,0844;0,2529;1,0445;0,7299;-79,61;239,35;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,78;168,8860;True;-0,0026;-0,0037;-0,0908;0,2620;1,0371;0,7276;-85,53;247,93;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,80;168,9060;True;-0,0028;-0,0039;-0,0986;0,2604;1,0363;0,7271;-92,86;246,17;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,82;168,9260;True;-0,0029;-0,0040;-0,0944;0,2546;1,0420;0,7273;-89,10;240,56;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,84;168,9460;True;-0,0029;-0,0039;-0,0973;0,2481;1,0437;0,7251;-91,83;234,36;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,86;168,9660;True;-0,0028;-0,0040;-0,0897;0,2381;1,0462;0,7198;-84,75;224,72;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,88;168,9860;True;-0,0027;-0,0042;-0,1014;0,2347;1,0460;0,7171;-95,36;221,23;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,90;169,0060;True;-0,0027;-0,0043;-0,0873;0,2336;1,0543;0,7132;-82,41;220,08;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,92;169,0260;True;-0,0027;-0,0043;-0,0904;0,2345;1,0557;0,7125;-85,28;220,98;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,94;169,0460;True;-0,0026;-0,0044;-0,0955;0,2406;1,0563;0,7128;-89,86;226,77;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,96;169,0660;True;-0,0025;-0,0044;-0,0917;0,2419;1,0617;0,7116;-86,33;227,94;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;1,98;169,0860;True;-0,0026;-0,0045;-0,0871;0,2255;1,0671;0,7110;-82,13;212,16;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,00;169,1060;True;-0,0025;-0,0045;-0,0816;0,2303;1,0753;0,7153;-77,09;216,73;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,02;169,1260;True;-0,0024;-0,0044;-0,0765;0,2313;1,0870;0,7200;-72,33;217,82;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,04;169,1460;True;-0,0024;-0,0043;-0,0716;0,2431;1,0899;0,7207;-67,77;229,25;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,06;169,1660;True;-0,0023;-0,0042;-0,0732;0,2421;1,0900;0,7174;-69,18;228,40;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,08;169,1860;True;-0,0023;-0,0042;-0,0697;0,2466;1,0916;0,7151;-65,92;232,72;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,10;169,2060;True;-0,0018;-0,0042;-0,0728;0,2473;1,0931;0,7131;-68,27;233,32;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,12;169,2260;True;-0,0018;-0,0043;-0,0666;0,2490;1,0971;0,7117;-62,66;234,93;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,14;169,2460;True;-0,0022;-0,0043;-0,0684;0,2454;1,0985;0,7085;-64,62;231,45;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,16;169,2660;True;-0,0018;-0,0043;-0,0657;0,2418;1,1009;0,7049;-61,80;228,07;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,18;169,2860;True;-0,0015;-0,0043;-0,0640;0,2416;1,1036;0,7031;-59,96;227,82;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,20;169,3060;True;-0,0010;-0,0043;-0,0630;0,2419;1,1075;0,7021;-58,67;228,14;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,22;169,3260;True;-0,0008;-0,0043;-0,0632;0,2413;1,1115;0,7019;-58,58;227,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,24;169,3460;True;-0,0001;-0,0043;-0,0638;0,2395;1,1149;0,7021;-58,51;225,85;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,26;169,3660;True;-0,0005;-0,0043;-0,0552;0,2357;1,1203;0,7012;-51,03;222,19;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,28;169,3860;True;-0,0005;-0,0043;-0,0570;0,2312;1,1251;0,7000;-52,61;217,77;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,30;169,4060;True;0,0042;-0,0043;-0,0597;0,2379;1,1314;0,7019;-50,82;224,25;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,32;169,4260;True;0,0000;-0,0043;-0,0402;0,2344;1,1369;0,7019;-36,83;220,82;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,34;169,4460;True;0,0000;-0,0043;-0,0429;0,2373;1,1370;0,7022;-39,22;223,64;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,36;169,4660;True;0,0002;-0,0044;-0,0409;0,2328;1,1333;0,6999;-37,26;219,25;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,38;169,4860;True;0,0002;-0,0046;-0,0398;0,2307;1,1286;0,6986;-36,24;217,07;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,40;169,5060;True;0,0003;-0,0049;-0,0304;0,2356;1,1248;0,7002;-27,57;221,50;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,42;169,5260;True;0,0004;-0,0050;-0,0383;0,2500;1,1078;0,7001;-34,72;235,22;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,44;169,5460;True;0,0050;-0,0047;-0,0458;0,2495;1,0734;0,6905;-37,41;234,98;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,46;169,5660;True;0,0050;-0,0047;-0,0563;0,2519;0,9984;0,6742;-46,96;237,36;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,48;169,5860;True;0,0008;-0,0051;-0,0796;0,2529;0,9460;0,6708;-72,15;237,93;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,50;169,6060;True;0,0006;-0,0051;-0,1036;0,2324;0,8981;0,6660;-94,35;218,18;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,52;169,6260;True;0,0003;-0,0051;-0,1348;0,2277;0,8530;0,6630;-123,22;213,64;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,54;169,6460;True;-0,0001;-0,0052;-0,1632;0,2119;0,8175;0,6595;-149,56;198,41;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,56;169,6660;True;0,0066;-0,0053;-0,2058;0,2007;0,7694;0,6542;-182,42;187,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,58;169,6860;True;0,0169;-0,0054;-0,2454;0,1848;0,7451;0,6485;-209,27;172,20;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,60;169,7060;True;0,0337;-0,0053;-0,2759;0,1701;0,7347;0,6443;-221,89;158,22;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,62;169,7260;True;0,0333;-0,0053;-0,3048;0,1357;0,7147;0,6381;-248,77;125,20;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,64;169,7460;True;0,0308;-0,0054;-0,3594;0,1289;0,6983;0,6392;-300,96;118,60;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,66;169,7660;True;0,0000;0,0000;0,0000;0,0000;0,6869;0,6219;0,00;0,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,68;169,7860;True;0,0319;-0,0053;-0,3383;0,0013;0,6628;0,6400;-280,66;-3,86;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,70;169,8060;True;0,0316;-0,0052;-0,3451;0,1030;0,6542;0,6581;-287,19;93,87;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,72;169,8260;True;0,0299;-0,0049;-0,3523;0,1492;0,6472;0,6699;-295,33;138,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,74;169,8460;True;0,0204;-0,0046;-0,3604;0,1294;0,6384;0,6791;-311,41;119,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,76;169,8660;True;0,0204;-0,0046;-0,3604;0,1294;0,6384;0,6791;-311,41;119,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,78;169,8860;True;-0,0030;-0,0042;-0,3742;0,1421;0,6361;0,6975;-345,56;132,40;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,80;169,9060;True;-0,0030;-0,0042;-0,3742;0,1421;0,6361;0,6975;-345,56;132,40;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,82;169,9260;True;-0,0195;-0,0041;-0,3641;0,1553;0,6504;0,7021;-351,40;145,16;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,84;169,9460;True;-0,0195;-0,0041;-0,3641;0,1553;0,6504;0,7021;-351,40;145,16;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,86;169,9660;True;-0,0040;-0,0039;-0,3445;0,1609;0,6954;0,7005;-319,24;150,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,88;169,9860;True;-0,0040;-0,0039;-0,3445;0,1609;0,6954;0,7005;-319,24;150,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,90;170,0060;True;-0,0040;-0,0039;-0,3445;0,1609;0,6954;0,7005;-319,24;150,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,92;170,0260;True;-0,0040;-0,0039;-0,3445;0,1609;0,6954;0,7005;-319,24;150,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,94;170,0460;True;0,0053;-0,0045;-0,2592;0,1655;0,7749;0,6820;-232,53;154,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,96;170,0660;True;0,0053;-0,0045;-0,2592;0,1655;0,7749;0,6820;-232,53;154,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;2,98;170,0860;True;0,0053;-0,0045;-0,2592;0,1655;0,7749;0,6820;-232,53;154,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,00;170,1060;True;0,0053;-0,0045;-0,2592;0,1655;0,7749;0,6820;-232,53;154,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,02;170,1260;True;0,0053;-0,0045;-0,2592;0,1655;0,7749;0,6820;-232,53;154,49;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,04;170,1460;True;-0,0320;-0,0055;-0,2057;0,1082;0,8442;0,6600;-217,74;98,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,06;170,1660;True;-0,0320;-0,0055;-0,2057;0,1082;0,8442;0,6600;-217,74;98,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,08;170,1860;True;-0,0320;-0,0055;-0,2057;0,1082;0,8442;0,6600;-217,74;98,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,10;170,2060;True;-0,0320;-0,0055;-0,2057;0,1082;0,8442;0,6600;-217,74;98,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,12;170,2260;True;-0,0320;-0,0055;-0,2057;0,1082;0,8442;0,6600;-217,74;98,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,14;170,2460;True;-0,0099;-0,0052;-0,0807;0,1063;0,9135;0,6578;-83,04;97,04;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,16;170,2660;True;-0,0099;-0,0052;-0,0807;0,1063;0,9135;0,6578;-83,04;97,04;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,18;170,2860;True;-0,0099;-0,0052;-0,0807;0,1063;0,9135;0,6578;-83,04;97,04;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,20;170,3060;True;-0,0099;-0,0052;-0,0807;0,1063;0,9135;0,6578;-83,04;97,04;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,22;170,3260;True;-0,0099;-0,0052;-0,0807;0,1063;0,9135;0,6578;-83,04;97,04;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,24;170,3460;True;-0,0259;-0,0054;-0,0376;0,0872;0,9291;0,6530;-58,19;78,57;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,26;170,3660;True;-0,0249;-0,0056;-0,0263;0,0960;0,9384;0,6540;-46,90;86,84;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,28;170,3860;True;-0,0307;-0,0057;-0,0086;0,0788;0,9459;0,6516;-35,95;70,18;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,30;170,4060;True;-0,0302;-0,0058;-0,0015;0,0731;0,9553;0,6493;-29,00;64,65;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,32;170,4260;True;-0,0083;-0,0057;-0,0241;0,0947;0,9652;0,6509;-29,66;85,46;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,34;170,4460;True;-0,0083;-0,0057;-0,0241;0,0947;0,9652;0,6509;-29,66;85,46;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,36;170,4660;True;0,0358;-0,0054;-0,0241;0,0938;0,9776;0,6500;10,77;84,94;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,38;170,4860;True;0,0358;-0,0054;-0,0241;0,0938;0,9776;0,6500;10,77;84,94;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,40;170,5060;True;0,0359;-0,0053;-0,0092;0,0987;0,9851;0,6488;24,51;89,64;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,42;170,5260;True;0,0359;-0,0053;-0,0147;0,0889;0,9867;0,6448;19,43;80,31;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,44;170,5460;True;0,0358;-0,0048;0,0010;0,0768;0,9897;0,6405;33,71;69,13;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,46;170,5660;True;-0,0302;-0,0051;-0,0062;0,1339;0,9792;0,6473;-33,28;123,65;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,48;170,5860;True;-0,0302;-0,0051;-0,0062;0,1339;0,9792;0,6473;-33,28;123,65;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,50;170,6060;True;0,0000;0,0000;0,0000;0,0000;0,9510;0,6134;0,00;0,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,52;170,6260;True;0,0000;0,0000;0,0000;0,0000;0,9513;0,6103;0,00;0,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,54;170,6460;True;0,0000;0,0000;0,0000;0,0000;0,9505;0,6048;0,00;0,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,56;170,6660;True;-0,0316;-0,0059;-0,1746;0,0750;0,9453;0,6309;-188,86;66,36;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,58;170,6860;True;0,0347;-0,0050;-0,1783;0,1026;0,9620;0,6345;-131,54;93,68;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,60;170,7060;True;0,0347;-0,0050;-0,1730;0,1090;0,9667;0,6392;-126,74;99,83;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,62;170,7260;True;0,0346;-0,0049;-0,1550;0,1307;0,9748;0,6445;-110,27;120,75;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,64;170,7460;True;0,0345;-0,0049;-0,1555;0,1087;0,9801;0,6442;-110,88;99,63;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,66;170,7660;True;0,0342;-0,0048;-0,1544;0,1180;0,9883;0,6482;-110,12;108,66;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,68;170,7860;True;0,0341;-0,0047;-0,1413;0,1175;0,9972;0,6506;-98,25;108,25;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,70;170,8060;True;0,0334;-0,0046;-0,1523;0,1215;0,9988;0,6540;-108,88;112,19;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,72;170,8260;True;-0,0318;-0,0052;-0,1133;0,1120;0,9965;0,6566;-132,83;102,52;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S19_U;False;3,74;170,8460;True;-0,0016;-0,0046;-0,1143;0,1240;0,9970;0,6598;-106,18;114,57;3664,00;1920,00
Pause;True;3,76;170,8660;True;0,0050;-0,0046;-0,1112;0,1072;0,3050;0,6810;-97,26;98,55;3664,00;1920,00
Pause;True;3,78;170,8860;True;0,0050;-0,0046;-0,1112;0,1072;0,3050;0,6810;-97,26;98,55;3664,00;1920,00
Pause;True;3,80;170,9060;True;0,0058;-0,0047;-0,1098;0,1015;0,3012;0,6783;-95,24;92,94;3664,00;1920,00
Pause;True;3,82;170,9260;True;0,0057;-0,0047;-0,1055;0,1030;0,3003;0,6779;-91,42;94,33;3664,00;1920,00
Pause;True;3,84;170,9460;True;-0,0017;-0,0048;-0,1008;0,1007;0,2987;0,6772;-93,95;92,05;3664,00;1920,00
Pause;True;3,86;170,9660;True;-0,0018;-0,0048;-0,1065;0,0993;0,2970;0,6768;-99,25;90,63;3664,00;1920,00
Pause;True;3,88;170,9860;True;-0,0021;-0,0046;-0,1560;0,1492;0,2876;0,6808;-144,87;138,82;3664,00;1920,00
Pause;True;3,90;171,0060;True;0,0045;-0,0045;-0,1583;0,1516;0,2866;0,6802;-140,91;141,25;3664,00;1920,00
Pause;True;3,92;171,0260;True;0,0052;-0,0045;-0,1624;0,1486;0,2845;0,6788;-144,00;138,37;3664,00;1920,00
Pause;True;3,94;171,0460;True;0,0054;-0,0045;-0,1637;0,1478;0,2816;0,6759;-144,99;137,59;3664,00;1920,00
Pause;True;3,96;171,0660;True;0,0051;-0,0045;-0,1666;0,1460;0,2801;0,6738;-147,89;135,84;3664,00;1920,00
Pause;True;3,98;171,0860;True;0,0047;-0,0045;-0,1633;0,1417;0,2792;0,6720;-145,28;131,70;3664,00;1920,00
Pause;True;4,00;171,1060;True;-0,0022;-0,0047;-0,1593;0,1319;0,2760;0,6696;-147,90;122,10;3664,00;1920,00
Pause;True;4,02;171,1260;True;-0,0022;-0,0046;-0,1593;0,1218;0,2750;0,6687;-147,99;112,47;3664,00;1920,00
Pause;True;4,04;171,1460;True;-0,0022;-0,0046;-0,1593;0,1218;0,2740;0,6683;-147,99;112,47;3664,00;1920,00
Pause;True;4,06;171,1660;True;-0,0022;-0,0047;-0,1728;0,1285;0,2702;0,6680;-160,31;118,84;3664,00;1920,00
Pause;True;4,08;171,1860;True;-0,0021;-0,0047;-0,1935;0,1423;0,2665;0,6686;-179,16;132,08;3664,00;1920,00
Pause;True;4,10;171,2060;True;-0,0309;-0,0072;-0,0422;0,0481;0,2835;0,6553;-66,97;39,27;3664,00;1920,00
Pause;True;4,12;171,2260;True;0,0000;0,0000;0,0000;0,0000;0,2998;0,6377;0,00;0,00;3664,00;1920,00
